id,name,price,quantity,discount,priority,productType,type,imageUrl,description,createdAt,updatedAt,code,stock
cme00da3s000vvw442kpztgss,LEVADURA S-189 11 GRS.,5966,"11,5 grs",No,1,Ingrediente,Levadura,https://res.cloudinary.com/drh0qrube/image/upload/v1760558605/Levadura-SafAle-11gr-S-189-_z7pezl.jpg,"De la cervecería Hürlimann en Suiza, esta cepa de levadura lager tiene un perfil que permite elaborar cervezas de sabor bastante neutro y muy bebibles. Dependiendo de las condiciones, suele presentar notables notas herbales y florales en las cervezas lager.",2025-08-06 13:33:02.272,2026-01-05 22:42:12.502,729,133
cme00fx4b000wvw44xny6f24l,LEVADURA S-33 SAFBREW X 100 GRS.,29910,100 grs,No,1,Ingrediente,Levadura,https://res.cloudinary.com/drh0qrube/image/upload/v1760558604/Levadura-S-33-100gr-_lqtwik.jpg,"Cepa con notas afrutadas, aporta una sensación en boca y cuerpo intensos a la cerveza. Ideal para cervezas belgas (estilos Rubia, Dubbel, Tripel, Quadrupel) y cervezas inglesas fuertes (ej. Stouts Imperiales). También es ideal para las IPAs de Nueva Inglaterra. Levadura con sedimentación media: no forma grumos sino una neblina pulverulenta cuando se resuspende en la cerveza.",2025-08-06 13:35:05.58,2026-01-05 22:42:13.505,732,9
cme00isq7000xvw44ocz58uv4,LEVADURA US-05 X 100 GRS,36195,100 grs,No,1,Ingrediente,Levadura,https://res.cloudinary.com/drh0qrube/image/upload/v1760558607/Levadura-US-05-100gr-_rnsv7e.jpg,"De fermentación tipo Ale. Sirve para estilos americanos o cuando se desee aromas neutros a levadura. Levadura ale americana, que produce cervezas bien balanceadas, con baja concentración de diacetilo y un paladar final limpio y fresco. Forma una capa superficial y se caracteriza por permanecer en suspensión durante la fermentación. El rango de temperatura ideal para fermentar (según la web de Fermentis) es de 18°c a 28°c.",2025-08-06 13:37:19.855,2026-01-05 22:42:15.016,206,3
cme00l2a0000yvw44w5drxvt5,"LEVADURA WB-06 X 11,5 GRS",5592,"11,5 grs",No,1,Ingrediente,Levadura,https://res.cloudinary.com/drh0qrube/image/upload/v1760558606/Levadura-SafAle-11gr-WB-06-_t4yogn.jpg,Levadura seca de fermentación tipo Ale. Sirve para estilos de trigo como Belgian Wheat y Weissbier. Caracterizada particularmente por su alta atenuación. Produce notas sutiles de ésteres y fenoles típicos de las cervezas de trigo. Permite elaborar cervezas con un perfil de alta tomabilidad y presenta una gran capacidad de mantenerse en suspensión durante la fermentación.,2025-08-06 13:39:05.545,2026-01-05 22:42:16.538,215,37
cme00myrw000zvw44xrxsqjo1,LIBRO AGUA (JOHN PALMER Y COLIN KAMINSKI),34877,1,No,0,Otro,Libro,no-imagen,"Posiblemente, el agua sea el ingrediente más crítico y menos entendido de los involucrados en la producción de cerveza. Con Agua, Guía completa para la elaboración de cerveza, el último libro de la serie Brewing Elements, se elimina el misterio sobre el papel del agua en el proceso productivo. Desde una visión general sobre sus fuentes, cualidades y aspectos como la geografía, el libro nos enseña a leer un reporte de agua, entender sus contribuciones al sabor y los pormenores del tratamiento y la química del agua de elaboración. Los autores John Palmer y Colin Kaminski lideran una exposición sobre cómo ajustar el agua a los diferentes estilos de cerveza, y otros conceptos básicos como la alcalinidad residual, la acidez de la malta y el pH del mosto, e incluyen información sobre el tratamiento del agua de proceso de la cervecería y de las aguas residuales.",2025-08-06 13:40:34.317,2026-01-05 22:42:17.205,756,4
cme00o62a0010vw44m8cvi9ef,LIBRO CERVEZA PARA RATO (GUILLERMO HERRERA Y OTROS),34877,1,No,0,Otro,Libro,no-imagen,"Una guía esencial para los profesionales de la industria cervecera, centrada en la estabilización de la cerveza, un aspecto crucial para garantizar su calidad y durabilidad. Abarca todas las etapas del proceso, desde la gestión de materias primas hasta la producción, envasado, conservación y distribución, con un enfoque técnico y práctico. Con una estructura multidisciplinar, el texto analiza este desafío desde las perspectivas física, química y microbiológica, ofreciendo soluciones adaptables a diferentes contextos y necesidades.",2025-08-06 13:41:30.419,2026-01-05 22:42:17.708,757,1
cme00px610011vw44ufe2lt2n,LIBRO LA NUEVA IPA (SCOTT JANISH) LIBRO,34877,1,No,0,Otro,Libro,no-imagen,"Basándose en experimentos, análisis de laboratorio, conversaciones con investigadores y entrevistas con cerveceros comerciales reconocidos y laureados, La Nueva IPA te hará pensar de manera distinta sobre los procesos de elaboración y la selección de ingredientes que definen las cervezas de alta lupulización más actuales.",2025-08-06 13:42:52.202,2026-01-05 22:42:18.209,705,3
cme00r82g0012vw4401ia1pkd,LIBRO LEVADURA (CHRIS WHITE Y JAMIL ZAINASHEFF),34877,1,No,0,Otro,Libro,no-imagen,"Los autores Chris White, doctor en Bioquímica de levaduras y fundador de White Labs, y Jamil Zainasheff, cervecero casero laureado y fundador de Heretic Brewing Co., aportan una gran cantidad de informaciones teóricas y técnicas prácticas de producción cervecera y de laboratorio para garantizar que tus levaduras estén siempre felices, y tus cervezas siempre deliciosas.",2025-08-06 13:43:52.984,2026-01-05 22:42:18.71,703,1
cme00ter30013vw44qarul888,LIBRO LÚPULO (STAN HIERONYMUS) LIBRO,34877,1,No,0,Otro,Libro,no-imagen,"Lúpulo transmite de manera experta la naturaleza de los lúpulos, sus orígenes y como los cerveceros potencian sus atributos positivos a lo largo del proceso de elaboración de la cerveza. Stan Hieronymus arranca con los conceptos básicos de la química del lúpulo, examina después el rol vital que los granjeros desempeñan y las formas en las que los cerveceros pueden elegir los lúpulos más adecuados. Nos suministra datos vitales y descripciones detalladas de más de 100 variedades de lúpulo, junto con 16 recetas de todos los rincones del mundo, incluyendo cervecerías artesanales estadounidenses de reconocido prestigio. Hieronymus explora la calidad en los lúpulos, así como su utilización con un capítulo completo dedicado al dry hopping. A lo largo del libro, las labores de investigación de Hieronymus, así como su accesible estilo literario, educan al lector sobre la rica historia del lúpulo y su camino hasta convertirse en un ingrediente esencial de la cerveza.",2025-08-06 13:45:34.96,2026-01-05 22:42:19.212,704,5
cme00v8w00014vw44w8e3ej2g,LIBRO MALTA (JOHN MALLET),34877,1,No,0,Otro,Libro,no-imagen,"Quienes elaboran cerveza a menudo definen la malta como el alma de la cerveza. Esta entrega de la serie Brewing Elements profundiza en los detalles más intrincados de este ingrediente clave que está presente en la práctica totalidad de las cervezas. Este libro ofrece un repaso exhaustivo sobre los aspectos primordiales de la malta, enfocándose inicialmente en la cebada, siguiendo su camino desde el campo a través del proceso de malteado. Con capítulos sobre la historia, desarrollo agrícola y fisiología del grano de cebada, John Mallett (Bells Brewery, Inc.) nos guía a lo largo de los procesos de conversión enzimática que ocurren durante el malteado. A continuación, nos aporta una exposición detallada sobre las enzimas, las reacciones de Maillard, y las maltas de especialidad. También se van desgranando las particularidades del control de calidad y análisis, la selección de la malta, así como el manejo y el almacenamiento. Este libro resulta valioso para todos los que elaboran cerveza, sin importar su nivel de experiencia, y es vital para aprender más sobre el rol de la malta como la columna vertebral de la cerveza.",2025-08-06 13:47:00.673,2026-01-05 22:42:19.716,717,6
cme0285u90015vw44agu4bwuh,LITRO CERVEZA OKCIDENTA AMBER VIEJO ZORRO,5664,1 lt,No,1,Cerveza,Amber,no-imagen,"Amber Ale Americana, caracterizada por su pronunciada maltosidad. El intenso color rojo y su espuma blanca abren el camino a un aroma a frutos secos, notas perfumadas a maltas acarameladas y un muy leve tostado.",2025-08-06 14:25:02.865,2026-01-05 22:42:20.219,661,1
cme029lh30016vw44mqrnv1vk,LITRO CERVEZA OKCIDENTA APA CARANCHO,6529,1 lt,No,1,Cerveza,APA,no-imagen,"Pale Ale Americana, sociable, equilibrada y refrescante. Cuenta con un color dorado y un estupendo aroma a lúpulos frescos, cítricos y notas a maracuyá. Una cerveza muy balanceada para disfrutar en todo momento.",2025-08-06 14:26:09.783,2026-01-05 22:42:20.721,662,1
cme02b4fl0017vw442achrzck,LITRO CERVEZA OKCIDENTA DOBLE IPA KO,8081,1 lt,No,1,Cerveza,IPA,no-imagen,Cerveza de color cobrizo y cremosa espuma blanca. Presentan intensos lúpulos norteamericanos. Cuenta con un cuerpo robusto con presencia de calor alcohólico y 80 IBUs de amargor pero es sorprendentemente tomable por su buen balance de maltas y su final seco.,2025-08-06 14:27:21.009,2026-01-05 22:42:21.224,758,1
cme02cgrh0018vw44xfdv1848,LITRO CERVEZA OKCIDENTA GOLDEN EH AMEO!,4666,1 lt,No,1,Cerveza,Golden,no-imagen,Cerveza hecha para apaciguar el calor del verano. Ligero aroma a frutas y suaves lúpulos nobles. En el paladar ligeramente dulce y muy refrescante.,2025-08-06 14:28:23.646,2026-01-05 22:42:21.726,659,1
cme02e4np0019vw44rmz6av6v,LITRO CERVEZA OKCIDENTA IPA 449,7585,1 lt,No,1,Cerveza,IPA,no-imagen,Cerveza de color dorado intenso y espuma blanca persistente. Tiene un cuerpo muy robusto y es intensamente lupulada con las mejores variedades de lúpulo del Noroeste de EEUU que le proveen un amargor limpio y final seco.,2025-08-06 14:29:41.27,2026-01-05 22:42:22.227,663,1
cme02fmww001avw44sga09se0,LITRO CERVEZA OKCIDENTA RE RUSSIAN IMPERIAL STOUT,7758,1 lt,No,1,Cerveza,Stout,no-imagen,"Profundo color negro que firmemente sostiene una persistente y cremosa espuma color canela. Se percibe un gran cuerpo, agradablemente cremoso; importante presencia de sabores tostados de controlada acidez y que suavizan e integran sensaciones a nuez y cacao, continuando aún más delicada hacia un final seco.",2025-08-06 14:30:51.584,2026-01-05 22:42:22.728,664,1
cme02h52v001bvw44g1kdz78j,LLAVE PARA CANILLAS CHOPERAS,4512,1,No,1,Insumo,Elemento,no-imagen,Llave para la apertura y ajuste de canillas de chopera y permitir así su fácil limpieza y correcta instalación.,2025-08-06 14:32:01.784,2026-01-05 22:42:23.229,217,1
cme02j1gs001cvw44z0iekeji,LLENADOR DE BOTELLAS 1/2 ALTO FLUJO,3261,1,No,1,Insumo,Elemento,https://res.cloudinary.com/drh0qrube/image/upload/v1760558609/Llenador-de-Botellas-1-2-Alto-Flujo-_wqmds6.jpg,Diámetro externo es de 1/2′.,2025-08-06 14:33:30.413,2026-01-05 22:42:23.729,221,1
cme02kgvw001dvw44d8hspti5,LÚPULO AMARILLO X 100 GRS.,8945,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Muy popular en USA, descubierto creciendo de forma salvaje a finales del siglo XX. Cuenta con un potente aroma a cítricos con sabores a naranja y uva debido al alto contenido en aceite miceno.",2025-08-06 14:34:37.052,2026-01-05 22:42:24.232,226,1
cme02n8u8001evw44e5y5lmaj,LÚPULO BRAVO YAKIMA X 100 GRS,9810,100 grs,No,0,Ingrediente,Lupulo,no-imagen,"Variedad de altos alpha ácidos hermanada con Zeus. Es una excelente variedad para amargor ya que aporta IBUs de manera neutra, además de un sutil aroma floral y ligero sabor a naranja. Es usualmente utilizado como la base de amargor de APAs e IPAs, de la misma manera que Magnum o Apollo. Su contenido de alfa ácido está en el rango 14 - 17% dependiendo fuertemente del origen y la cosecha. El valor exacto de alpha ácido está impreso en cada paquete. Todos nuestros lúpulos son envasados al vacío y conservados en freezer a para preservar sus propiedades.",2025-08-06 14:36:46.593,2025-12-16 01:10:08.889,235,0
cme02odj6001fvw44nwxwl7t0,LÚPULO BULLION X 100 GRS.,6550,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"De origen inglés e hijo de la variedad Brewers Gold. Aromas a frutas de carozo (duraznos, pelones, ciruelas) que reemplazan a las variedades como. Aunque siempre se lo caracterizó como un lúpulo de amargor, hoy en día es muy utilizado como aromático. Su contenido de alfa ácido está en el rango 9.5 - 13% dependiendo fuertemente del origen y la cosecha.",2025-08-06 14:37:39.331,2026-01-05 22:42:24.733,238,26
cme02pvyz001gvw44a94q2ypc,LÚPULO CASCADE X 100 GRS,5658,100 grs,No,18,Ingrediente,Lupulo,https://res.cloudinary.com/drh0qrube/image/upload/v1760558596/Cascade-100gr-_jaqaet.jpg,"El lúpulo más popular, quizas no la variedad mas potente en la actualidad pero sin duda la que inició la revolución de las cervezas lupuladas. Esta variedad es usada comunmente en cervezas fuertemente lupuladas y tiene un caracter muy marcado floral cítrico, específicamente a pomelo en la variedad que se cultiva en Argentina y mas para el lado del limón y floral en la variedad de USA. Puede ser utilizado como lúpulo dual, para amargor, sabor/aroma y/o dry-hopping, aunque su bajo contenido de alpha ácidos hacen que no sea muy recomendado para amargor, ya que existen lúpulos de amargor mas ""limpios"" (Apollo, Magnum, etc). Utilizado en innumerables Pale Ales, incluída la famosa Sierra Nevada Pale Ale, este es uno de los lúpulos preferidos para todos los estilos americanos. Su contenido de alfa ácido está en el rango 7.5 - 11.5% dependiendo fuertemente del origen y la cosecha.",2025-08-06 14:38:49.883,2026-01-05 22:42:25.235,246,141
cme02r1o9001hvw44q3ogg91y,LÚPULO CITRA YAKIMA X 100 GRS,12704,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Una de las variedades americanas de mayor impacto en la movida de cervezas artesanales fuertemente lupuladas. Como su nombre implica, Citra posee un marcado perfil cítrico, atribuído principalmente a su muy alto contenido de myrcene. Su aroma y sabor recuerdan a pomelo, lima y frutas tropicales y a pesar de su alto valor de alpha ácido, no es muy utilizado para amargor ya que suele ser áspero con final poco agradable. Su uso para aroma en adiciones tardías o dry-hop es altamente recomendado por su gran intensidad. Su contenido de alfa ácido está en el rango 10 - 15% dependiendo fuertemente del origen y la cosecha.",2025-08-06 14:39:43.93,2026-01-05 22:42:25.736,260,8
cme02s3kj001ivw44iu2b3n57,LÚPULO FUGGLE X 100 GRS,7066,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Esta variedad ha sido la piedra fundamental de la cervecería en Inglaterra de finales de 1800 y principio de 1900. Fue introducida en 1875 por Richard Fuggle bajo su propio nombre y ha sido cultivada tanto en el Reino Unido como en Estados Unidos. Durante su auge, hace ya 100 años, se utilizaba tanto para amargor como aroma, pero ahora se reserva para aroma/sabor. Su carácter es básicamente floral y amaderado con notas muy delicadas como placenteras. Su contenido de alfa ácido está en el rango 3.0 - 7.0% dependiendo fuertemente del origen y la cosecha.",2025-08-06 14:40:33.044,2026-01-05 22:42:26.24,292,42
cme02t6d2001jvw44n9akrrty,LÚPULO HALLERTAUER TRADITION X 100 GRS.,6222,100 grs,No,0,Ingrediente,Lupulo,no-imagen,"Variedad alemana nacida en el intento de producir un lúpulo del perfil similar al Mittelfrüh pero con mejoras en el rinde y la resistencia a enfermedades. Su uso es principalmente de aroma, especialmente para estilos alemanes: Munich lagers, Oktoberfest, Bock, Weissbier. También va muy bien en estilos como Kolsch, Altbier e incluso clásicas Pilsners. Su carácter es el clásico noble Hallertau con componentes intensamente herbales y especiados. Su contenido de alfa ácido está en el rango 3.5 - 6.5% dependiendo fuertemente del origen y la cosecha.",2025-08-06 14:41:23.319,2025-12-16 01:10:08.889,297,0
cme02uf1p001kvw44j21pknq8,LÚPULO MAGNUM X100 GRS,6373,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Segunda variedad mas cultivada en Alemania, Hallertaur Magnum o simplemente Magnum es el ejemplo perfecto de lúpulo de amargor. Esta variedad es la base del amargor de infinidad de cervezas ya que provee un amargor limpio, neutro sin sabor ni aroma apreciable. Que no tenga aroma y/o sabor apreciable, lejos de ser una desventaja, provee al cervecero de una herramienta solida para proveer amargor sin compromisos y hacer brillar a otras variedades en sabor y/o aroma. Su alto contenido de alpha ácido aporta ademas buena cantidad de IBUs con poca materia vegetal, haciendo eficientes a las adiciones tempranas. Su contenido de alfa ácido está en el rango 12 - 15% dependiendo fuertemente del origen y la cosecha.",2025-08-06 14:42:21.229,2026-01-05 22:42:26.742,686,26
cme02vgj7001lvw44r104fpwq,LÚPULO MAPUCHE X100 GRS.,5665,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Variedad de lúpulo cultivada en la Patagonia argentina. Es una planta trepadora que se caracteriza por sus aromas cítricos y florales, con notas de té verde, azahar, pino y naranja. Su contenido alfa ácido ronda los 6%.",2025-08-06 14:43:09.812,2026-01-05 22:42:27.246,687,7
cme02wsbf001mvw44mignsx27,LÚPULO MOSAIC X 100 GRS,13507,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Variedad de alto contenido de alpha ácidos de reciente introducción al mercado (2012). Se caracteriza por poseer una combinación única de sabores y aromas que se traslada favorablemente a la cerveza terminada. Es un desarrollo cruza de Simcoe y Nugget y su nombre hace alusión a la complejidad que encontramos en sus descriptores. Su aroma y sabor recuerdan a frutas como el arándano, la mandarina o la papaya, con otro costado floral marcado y por último una presencia herbal. Complejo, como advertimos! Su uso para aroma en adiciones tardías o dry-hop es altamente recomendado por su complejidad e intensidad. Su contenido de alfa ácido está en el rango 10 - 14% dependiendo fuertemente del origen y la cosecha.",2025-08-06 14:44:11.74,2026-01-05 22:42:27.748,306,73
cme02xr4u001nvw44ndooku8s,LÚPULO NUGGET X 100 GRS,5757,100 grs,No,1,Ingrediente,Lupulo,https://res.cloudinary.com/drh0qrube/image/upload/v1760558609/L%C3%BApulo-Nugget-_nvhgru.jpg,"Variedad muy popular utilizada originalmente para amargor pero que en la actualidad se ha transformado en uso dual. Su alto contenido de aceites otorga propiedades aromáticas que van desde lo especiado a lo herbáceo. Su amargor suele ser suave, aunque la variedad argentina nos es tan recomendada para este uso en IBUs altos (existen variedades de amargor mas neutro como Magnum o Apollo). Se usa en una amplia variedad de estilos como IPAs, Barler Wines, ESB y otros. Su contenido de alfa ácido está en el rango 13.5 - 17% dependiendo de la cosecha.",2025-08-06 14:44:56.863,2026-01-05 22:42:28.249,317,185
cme02z1f7001ovw44tpeace4f,LÚPULO PATAGONIA PASSION 100GR,7247,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Nueva variedad desarrollada en Argentina, ideal para cervezas lupuladas y de perfil tropical con notas maracuyá. Su contenido de alfa ácido está en el rango 8- 9% dependiendo fuertemente del origen y la cosecha.",2025-08-06 14:45:56.852,2026-01-05 22:42:29.252,742,41
cme0305v0001pvw44mx7d5ob9,LÚPULO PATAGONIA RED 100GR,7247,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Variedad absolutamente autóctona, fruto de una cruza salvaje entre Nugget y Tomahawk en la chacra de Lupulos Patagónicos, soprende por su intenso aroma y particular color de sus flores rojizas. Su contenido de alfa ácido está en el rango 13 - 15% dependiendo fuertemente del origen y la cosecha.",2025-08-06 14:46:49.261,2026-01-05 22:42:29.754,741,44
cme031upg001qvw44hhyzl1yh,LÚPULO SAAZ X 100 GRS,10842,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Lúpulo que ha marcado la historia de la cerveza a nivel mundial al ser el emblema de los clásicos estilos European Lager y Bohemian Pilsner. Saaz es una variedad que crece naturalmente en la República Checa, cerca de la ciudad homónima en la zona de Bohemia. Ahora también es cultivada en otras partes del mundo como USA, Bélgica y Nueva Zelanda. El contenido alpha ácido del lúpulo Saaz es muy bajo (2 a 6%) lo que hace que se utilice principalmente como lúpulo de delicado aroma, aunque puede impartir un amargor muy delicado tambien. Su perfil aromático es la definición de noble, con notas herbales y florales. Su contenido de alfa ácido está en el rango 2 - 6% dependiendo fuertemente del origen y la cosecha.",2025-08-06 14:48:08.117,2026-01-05 22:42:30.257,322,1
cme0335kv001rvw44uu5j8ias,LÚPULO SIMCOE YAKIMA X 100GRS,9059,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Una de las variedades americanas usadas casi obsesivamente por las cervecerías artesanales en una variedad de estilos, aunque el estilo dominante es claramente la IPA. Simcoe es un lúpulo de uso dual con buen potencial para amargor aunque es mas valorado por su sabor/aroma. El contenido de alpha ácidos es alto y el de beta ácidos relativamente bajo. El contenido de cohumulonas es muy bajo, en el límite inferior de todas las variedades, lo que se traduce en un amargor de buena calidad. Pero donde brilla es en su aroma, descripto como frutal y a su vez herbáceo con notas de pino. El contenido de aceite myrcene es muy alto (a la altura del Amarillo o Citra). A diferencia de otros lúpulos potentes pero definidos como cítricos o frutales, el Simcoe es complejo, lo que explica su popularidad y es altamente recomendado para adiciones tardías y dry-hopping. Su contenido de alfa ácido está en el rango 12 - 14% dependiendo fuertemente del origen y la cosecha.",2025-08-06 14:49:08.864,2026-01-05 22:42:30.76,679,14
cme034fk9001svw44m1ytsz6a,LÚPULO SPALT X 100 GRS,6550,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Lúpulo Inglés de la primera parte del siglo XX, que procede del cruce de un Lúpulo Americano, el Canterbury Golding y una variedad masculina originaria de las Islas Británicas llamado OB21 con el objeto original de mejorar la resistencia a la planta. Lúpulo de culto entre las Ales Inglesas, utilizado mayormente como de Amargor, también se usa para dar un característico sabor a Madera, toques Herbales, particularmente de Menta. Su cultivo ha bajado un poco en Inglaterra pero como contrapartida es creciente en EEUU y también en Alemania. Contiene entre 8 y 10% de Alfa Ácidos y como se dice más arriba va bien con los estilos Ales Ingleses, aunque también es muy popular en EEUU, más particularmente en las California Commons o Steam Beers, ya que reconocidas marcas lo utilizan para sus distinguidas variedades.",2025-08-06 14:50:08.457,2026-01-05 22:42:31.262,329,15
cme035g2z001tvw449ajc7et1,LÚPULO STYRIAN GOLDING X 100 GRS,6945,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Variedad de Eslovenia hermanada con el clásico Fuggle inglés. Styrian Golding es una variedad de aroma que tiene bajo contenido de alpha ácido. Esta variedad es usada tradicionalmente en estilos ales ingléses, otorgando un delicado amargor y reconocido sabor y aroma. Su perfil es herbal con notas de té, ligeramente picantes. Ideal para usar en estilos donde el lúpulo debe estar presente pero no ser el protagonista, como algunas ales inglesas y estilos belgas. Su contenido de alfa ácido está en el rango 2 - 6% dependiendo fuertemente del origen y la cosecha.",2025-08-06 14:50:55.788,2026-01-05 22:42:31.764,688,26
cme037ge0001uvw44e70647bp,LÚPULO SUPER GALENA X 100 GRS.,10396,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Lúpulo de origen Americano proporciona toques de frutas dulces como durazno y uvas, con algunas trazas perfectamente percibidas de madera y hierbas. Con un amargor limpio y agradable, con alto contenido en aceite escenciales, especialmente el aromático mirceno, que no es frecuente encontrar en otros Lúpulos. Tradicionalmente utilizado como una variedad de amargo, aunqeu puede también aportar particulares aromas y sabores. Sus alfa ácidos rondan los 12%",2025-08-06 14:52:29.496,2026-01-05 22:42:32.433,335,3
cme038lko001vvw443q1rgv2e,LÚPULO TRAFUL X 100 GRS,5665,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"El lúpulo Traful es dulzón, bueno para estilos lager y belgas. Tiene 8,2 de Alfa y poco cítrico.",2025-08-06 14:53:22.873,2026-01-05 22:42:32.933,685,17
cme03aw76001wvw44enxs6mlv,LÚPULO VICTORIA X 100 GRS,6196,100 grs,No,1,Ingrediente,Lupulo,https://res.cloudinary.com/drh0qrube/image/upload/v1760558610/L%C3%BApulo-Victoria-100gr-_war86v.jpg,"Originaria de Australia e introducida al país, donde se desarrolla con un menor alfa ácido pero con características aromáticas excepcionales, es probablemente el mejor lúpulo nacional para Pale Ales e IPAs. Su perfil nos sorprende por su parecido a Mosaic, al que no tiene nada que envidiar. Su contenido de alfa ácido está en el rango 13 - 15% dependiendo fuertemente del origen y la cosecha.",2025-08-06 14:55:09.954,2026-01-05 22:42:33.435,346,18
cme03c9xn001xvw44db2zy2ed,LÚPULO WILLAMETTE X 100 GRS.,6704,100 grs,No,1,Ingrediente,Lupulo,no-imagen,"Lúpulo Willamette, es una variedad Estadounidense muy difundida para su utilización en Sabor y sobre todo en Aroma. Delicadamente Especiado y con notas Frutales. Sus alfa ácidos rondan los 11%.",2025-08-06 14:56:14.412,2026-01-05 22:42:33.937,349,2
cme03eh7m001yvw44nnpfi3wh,MALTA AROMA 150 X 1KG,3138,1 kg,No,1,Ingrediente,Malta,no-imagen,"Típica de los estilos de cerveza belgas. Su proceso de secado a 170 °C le otorga sus aromas específicas a nuez y notas de frutas secas. Cuenta con una germinado intensivo y un leve tostado lo cual le otorga un fuerte aroma a malta y un profundo color rojizo. Se usa frecuentemente para hacer estilos tales como Amber ales, bocks, doubles, irish red ales y trippels.",2025-08-06 14:57:57.154,2026-01-05 22:42:34.441,719,35
cme03g6az001zvw441hyi27uq,	MALTA BROWN MALTEAR X 1 KG,3581,1 kg,No,1,Ingrediente,Malta,no-imagen,"Malta Brown, a veces también denominada Malta Café, es una malta de ligero y agradable amargor que aporta una buena cantidad de color.",2025-08-06 14:59:16.331,2025-12-16 01:10:08.889,362	,19
cme03hmra0020vw449bjllyb4,MALTA CARAMELO 180L MALTEAR X 1 KG,3413,1 kg,No,1,Ingrediente,Malta,no-imagen,"Malta Caramelo 180, una de la maltas caramelizadas más oscuras. Típicamente utilizada en cervezas Belgas, tenor más oscuro como asi también en Cerveza de Abadía.",2025-08-06 15:00:24.31,2026-01-05 22:42:35.444,382,3
cme03iruc0021vw449arc6662,MALTA DINGEMANS BISCUIT X 1KG,3308,1 kg,No,1,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1760558609/Malta-Dingemans-Biscuit-_mmdwcl.jpg,La malta Biscuit es una malta que atrae a numerosos cerveceros por sus especiales características. Es una malta relativamente clara que se ha tostado a temperaturas no muy elevadas.,2025-08-06 15:01:17.556,2026-01-05 22:42:35.946,671,144
cme03kqop0022vw4455czav9k,MALTA DINGEMANS CARAMELO 20 EBC - MALTA CARAMELO 10L,3138,10 lt,No,1,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1760558609/Malta-Dingemans-Caramelo-20-EBC-_10-L_-_w5ppk3.jpg,"Una malta cristal que aporta una buena retención de espuma y mucho cuerpo a su receta. Gracias a su bajo color, esta malta se puede usar en baja cantidad para mejorar la estabilidad de la espuma de un estilo de cerveza de color claro. Haciéndola ideal para los estilos Pilsener, IPA, Red IPA, Pale Ale, Brown Ale y Golden Ale.",2025-08-06 15:02:49.369,2026-01-05 22:42:36.447,721,23
cme03me4p0023vw44k2emc8je,MALTA DINGEMANS CARAMELO 50 EBC - MALTA CARAMELO 20L,3110,20 lt,No,1,Ingrediente,Malta,no-imagen,"Malta de caramelo medio aporta cuerpo y espuma a su cerveza. Se usa típicamente en cervezas del estilo de abadía, típicas de Bélgica, y en IPAs inglesas, Pale Ales, Golden Ales y Brown Ales.",2025-08-06 15:04:06.409,2026-01-05 22:42:36.948,726,34
cme03o9790024vw44q784ca7a,MALTA DINGEMANS SPECIAL B - MALTA SPECIAL,3271,1,No,1,Ingrediente,Malta,https://res.cloudinary.com/drh0qrube/image/upload/v1760558611/Malta-Dingemans-Special-B-_szbjkw.jpg,"La malta Special B otorga a su cerveza un aroma único e intenso a fruta seca, tostado y café, combinado con aromas más leves a pasas de uva y ciruela. Se utiliza para obtener un color de rojo oscuro a negro-marrón oscuro y conseguir un cuerpo más pleno.",2025-08-06 15:05:33.334,2026-01-05 22:42:37.453,702,13
cme03pjj30025vw44inak5xt8,MALTA PAULS - AMBER - DEAD STRAIGHT - X KILO,3138,1 kg,No,1,Ingrediente,Malta,no-imagen,"Esta malta ámbar aporta dulzor, maltosidad y un color ámbar intenso en su receta y un aroma típico a bizcocho y nuez. Además genera una leve acidez y astringencia. Es ideal para cervezas como Amber Ales, Irish Red Ales, Doubles, Trappist Beers y Bocks.",2025-08-06 15:06:33.376,2026-01-05 22:42:37.955,696,13
cme03raq20026vw44yd8t7f2y,"MALTA PAULS - A WEE DROP - PLAIN DISTILLING EBC 3,0 - 4,0 | L° 1,5 - 2,0",1866,1,No,1,Ingrediente,Malta,no-imagen,Es una malta producida en Escocia y está diseñada para obtener altos rendimientos de alcohol y performance de fermentación.,2025-08-06 15:07:55.274,2026-01-05 22:42:38.457,692,1
